gemeente|data|titel|klasse 
gemeente-teylingen-teylingen|Op de wijkmarkt in Warmond afgelopen 24 mei gaven veel inwoners van Warmond aan dat zij graag zien dat van de Herenweg een 30 kilometerzone wordt gemaakt, met de nodige verkeer beperkende maatregelen. Een pleidooi dat de PvdA Teylingen van harte kan ondersteunen. Over 30 kilometerzones en asfalt hebben wij de volgende vragen:  1. Klopt het dat wethouder Van Velzen (CDA) op deze bijeenkomst in Warmond  heeft aangegeven dat het niet mogelijk is om een geasfalteerde weg te  combineren met een 30 kilometerzone, dus dat de Herenweg geen 30  kilometerzone kan worden?  2. Klopt het dat tijdens de commissie Ruimte van 14 juni jl. over de herinrichting  Wasbeekerlaan/station Sassenheim wethouder Brekelmans (VVD) zich ook heeft  uitgelaten over 30 kilometerzone en asfalt en daarbij aangaf dat deze combinatie  wel mogelijk is?  3. Wie van beide wethouders Van Velzen of Brekelmans heeft gelijk?  4. Mocht de heer van Velzen gelijk hebben, moeten wij ons hier als gemeente  Teylingen dan niet aan houden? We zijn toch immers zelf de baas over onze  lokale wegen en zeker als dit de verkeersveiligheid ten goede komt?|30 km. zone en asfalt (PvdA)|Raadsvragen
gemeente-teylingen-teylingen|Op 12 juli 2016 is uit naam van de zes gemeenten van de Greenport Duin- en Bollenstreek (waaronder Teylingen) een zienswijze ingediend over ontwerp Actualisering 2016 Visie Ruimte en Mobiliteit, programma Ruimte, de Verordening Ruimte 2014 en de cultuurhistorische hoofdstructuur. Hier wordt onder andere ingegaan op het realiseren van strandhuisjes in Noordwijk op de Duindamse- en Langervelderslag ten behoeve van (strand)seizoensgebonden verblijfsrecreatie. De Provincie Zuid-Holland is in haar beleid voornemens geen nieuwe seizoensgebonden en/of permanente bebouwing ten behoeve van de verblijfsrecreatie toe te staan in dit gebied.     Hierover heeft D66 de volgende vragen:  1.	Wat zijn de argumenten voor de steun voor strandbebouwing aan de Duindamse- en Langervelderslag? Ofwel waarom is het college bewust tegen het voorgenomen Provinciaal beleid op dit punt?  2.	Steunt het college de Nota Strandbeleid Noordwijk 2015/2020, waarin staat dat de strandslagen Duindamseslag en Langevelderslag gerekend moeten worden tot de stranden met intensieve strandrecreatie, waardoor seizoensgebonden strandhuisjes ten behoeve van de (strand)seizoensgebonden verblijfsrecreatie gerealiseerd kunnen worden?   |Zienswijze Greenport D&B Strandhuisjes Noordwijk (D66)|Raadsvragen
gemeente-teylingen-teylingen|In de concept-besluitenlijst van het college van dinsdag 3 januari is aangegeven dat het  pand aan de Kagerdreef te Sassenheim voor 1 euro wordt overgedragen aan de Stichting  Oud Sassenheim, er een opstalrecht wordt gevestigd en de juridische kosten voor rekening  van de gemeente komen.|Gebruik van grond en onroerende zaken door (sport)verenigingen|Raadsvragen
gemeente-teylingen-teylingen|N.a.v. het artikel “Oud bestemmingsplan? Geen leges” in de Volkskrant, waarin de gemeente Teylingen als voorbeeld wordt aangehaald.|Oud bestemmingsplan? geen leges (PvdA)|Raadsvragen
gemeente-teylingen-teylingen|De Vereniging van Nederlandse Gemeenten (VNG) heeft in samenwerking met Dun &  Bradstreet het betaalgedrag van de Nederlandse gemeenten in kaart proberen te  brengen. Het CDA vindt tijdige betalingen van groot belang voor lokale ondernemers.  Door late betalingen kunnen met name kleine ondernemingen in de problemen komen,  wat slecht is voor de lokale economie. Te late betalingen vormen voor deze  ondernemingen een risico en een grote kostenpost, doordat zij zelf  betalingsachterstanden krijgen of rood komen te staan bij de bank. Om meer inzicht te  krijgen in het werkelijke betaalgedrag van de gemeente Teylingen heeft de CDA-fractie  een aantal vragen opgesteld.  |Betaalgedrag gemeente Teylingen|Raadsvragen
gemeente-teylingen-teylingen|Het leefbaar en aantrekkelijk houden van de dorpskernen is wat de VVD betreft prioriteit. Daarvoor is nodig dat de gemeente ondernemers meer ruimte geeft.  De VVD constateert dat er ook sprake is van beknellende wet- en regelgeving, waardoor kansen onbenut blijven en ontwikkelingen in de winkelgebieden worden tegengehouden. |Vrijheid voor horeca en detailhandel (VVD)|Raadsvragen
commissie-welzijn|[Doel: besluitvormend]  Basisschool de Kinderburg  is verouderd en voldoet niet meer aan de eisen die tegenwoordig gesteld worden aan een goed schoolgebouw. Het bestuur van de Sophia scholen heeft o.a. door het dalende leerlingenaantal de wens uitgesproken om te komen tot een fusie van basisscholen de Kinderburg en de Rank en wil op termijn afstand te nemen van het schoolgebouw van basisschool de Rank op de locatie St. Antoniuslaan 15. De verkenningen hierover gaan starten. Bij de nieuwbouw van een schoolgebouw voor circa 400 leerlingen spreekt de Sophia scholen de wens uit om een Integraal Kind Centrum te ontwikkelen. Om te bepalen of het realiseren van een IKC bestaande uit een schoolgebouw voor circa 400 leerlingen en m2 voor kinderopvang (kinderdagverblijf/peuterspeelzaal/BSO) mogelijk is op de bestaande locatie van de Kinderburg of een eventueel andere beschikbare locatie is een uitgebreid locatieonderzoek nodig. Daarom wordt de gemeenteraad gevraagd een voorbereidingskrediet beschikbaar te stellen, zodat een locatiestudie kan worden uitgevoerd en na het vaststellen van de locatie gestart kan worden met de procedure rondom wijziging van het bestemmingsplan.|7: Voorbereidingskrediet nieuwbouw Integraal Kindcentrum Sassenheim|Agendapunt
commissie-welzijn|Het raadsvoorstel is op de website geplaatst onder voorbehoud van instemming van het college op 6 februari.    [Doel: besluitvormend]  Aan de diverse gemeenteraden wordt de mogelijkheid geboden om op beide documenten, vóór 28 maart, een zienswijze in te dienen.       |11: Zienswijze RDOG begrotingswijziging 2018 en kadernota 2019|Agendapunt
commissie-welzijn|Op de actielijst staan de lopende actiepunten weergegeven met de stand van zaken vanuit het college.  In ROOD staan de wijzigingen aangegeven. Hierbij staan ook voorstellen van het college om actiepunten af te voeren, omdat deze zijn uitgevoerd of ingepland op de LTA.    Op de langetermijnagenda (LTA) is de planning van de raadsstukken te zien. De onderwerpen met 1 of 2 sterren worden in de commissie geagendeerd als hamerstuk, tenzij een fractie na afloop van de voorafgaande fractievergadering aangeeft dit als bespreekstuk te willen agenderen (graag met motivering en aanduiding van de bespreekpunten).    22 januari 2018  Afspraken overleg commissievoorzitters & collegeleden:  -	Afvoeren: Ambtenaren geven aan wat afgevoerd kan wordt, in rood. Mocht de commissie er niets over zeggen dan wordt deze afgevoerd.   -	Wijziging afhandeling: Vanuit college in commissie een staza en voorstel bespreken in ( +op schrift)l passen dit aan als griffie.   -	Beleidsitems van actielijst naar lta/moties naar lta  -	Lta: Aangepaste teksten worden in rood aangegeven.   -	Vaste actiepunten; apart blokje opnemen van terugkerende actiepunten.   -	Hoe met de afspraak: raadsvoorstellen moeten op lta staan.   -	Alle actiepunten moeten een afhandelingsdatum krijgen.   -	Knippen van grote onderwerpen: plannen losse stapjes die naar de raad toe gaan.   -	Wie kan bepalen of iets naar lta gaat of op actielijst staan: expliciet benoemen in commissie wat ermee te doen?   Opvolging naar nieuwe commissievoorzitters: in oktober/november nieuwe sessie plannen.  Rood: over datum  Groen: keurig, er is nog tijd  Oranje: in gevaar|13: Actielijst en langetermijnagenda|Agendapunt
commissie-welzijn|Deze vergadering bekijkt u live of achteraf op de website: www.teylingen.tv|None: Teylingen.tv|Agendapunt
commissie-welzijn|Er zijn deze vergadering geen hamerstukken.|5: H A M E R S T U K K E N|Agendapunt
commissie-welzijn|Deze vergadering bekijkt u live of achteraf op de website: www.teylingen.tv|None: Teylingen.tv|Agendapunt
commissie-welzijn|Er zijn deze vergadering geen hamerstukken.|5: H A M E R S T U K K E N|Agendapunt
commissie-ruimte|Deze vergadering bekijkt u live of achteraf op de website: www.teylingen.tv|None: Teylingen.tv|Agendapunt
commissie-ruimte|Deze vergadering bekijkt u live of achteraf op de website: www.teylingen.tv|None: Teylingen.tv|Agendapunt
commissie-ruimte|[Doel: besluitvormend]    De aanleiding voor het actualiseren van de erfgoedverordening is de nieuwe erfgoed wet. Tussendoor speelde in Teylingen het slopen van historische panden, zonder status van gemeentelijk monument. Dit slopen gaf aanleiding in de gemeenteraad tot het in maart 2017 indienen van een motie en een initiatiefvoorstel om het erfgoedbeleid van Teylingen aan te passen. Het afgelopen jaar is gewerkt aan het maken van een visie voor gebouwd erfgoed en een verordening (op basis van de erfgoedwet). Met dit voorstel stellen we nu de erfgoedverordening en visie voor gebouwd erfgoed vast. Daarmee willen we bereiken dat het cultureel erfgoed van Teylingen wordt beschermd, behouden en ontwikkeld. De gemeenteraad is bevoegd om de erfgoedverordening en de visie voor gebouwd erfgoed vast te stellen.    |13: Vaststellen Erfgoedverordening Teylingen 2018 en Visie gebouwd erfgoed Teylingen 2018|Agendapunt
commissie-ruimte|Het presidium (fractievoorzitters) heeft besloten bestemmingsplan Watertuin te behandelen na de gemeenteraadsverkiezingen die in maart plaatsvinden. Op dit moment is er nog geen keuze gemaakt of de hoorzitting in april of mei gaat plaatsvinden en besluitvorming in mei of juni. De stukken staan wel op voorgenoemde agenda's om in te zien.     Verzoek Joost van Doesburg (PvdA) bespreking onder toezicht Vooruitgang nav beantwoording tweede kamer vragen, zie bijgevoegd.  Vanuit het college zijn onderstaande notitie en bijlagen ontvangen over dit onderwerp.|2: Vaststellen agenda|Agendapunt
commissie-ruimte|[Doel: besluitvormend]    Tijdens de raadsvergadering van 1 februari hebben D66 en VVD een motie ingediend over vervolgonderzoek verkeerssituatie spoorwegovergang in Voorhout. De motie wordt tijdens de commissie Ruimte inhoudelijk besproken voordat deze in de gemeenteraad in stemming wordt gebracht.  |17: Motie vervolgonderzoek verkeerssituatie spoorwegovergang in Voorhout (D66 en VVD) |Agendapunt
commissie-bft|Motie Historische runderrassen De runderrassen Blaarkop en Lakenvelder zijn van oudsher bekende runderrassen in de polders rondom Leiden en Warmond. De Blaarkop was van oudsher verantwoordelijk voor de melk waar de Leidse kaas van werd (en nog steeds wordt) gemaakt. Deze rassen (en andere historische runderrassen in Nederland) worden nu in hun bestaan bedreigd doordat ze door Europese regelgeving vastzitten aan de nieuwe Fosfaatwet, waar zij eerder nog van waren uitgezonderd. Deze Fosfaatwet stimuleert een zo hoog mogelijke melkopbrengst. Omdat de Blaarkop veel minder melk opbrengt wordt het voor boeren mogelijk onhoudbaar om deze dieren nog te houden. Een verdere teruggang in populatie zou kunnen betekenen dat de historische runderrassen helemaal verdwijnen.      Oude rassen passen bij uitstek bij een kleinschalige en extensieve veeteelt met korte gesloten kringlopen. Een boer met een zeldzaam ras draagt zorg voor biodiversiteit in Nederland en beschermt het levend erfgoed. De ChristenUnie vindt het van belang dat dit voor onze gemeente belangrijke historische erfgoed wordt ondersteund. Daar zijn een aantal mogelijkheden voor. Zo pleit de ChristenUnie bij landbouwminister Carola Schouten voor een landelijke regeling voor zeldzame huisdierrassen. Maar de gemeente kan zelf ook iets betekenen voor de historische runderrassen.  |9: Motie Historische runderrassen (ChristenUnie)|Agendapunt
commissie-bft|Op de actielijst staan de lopende actiepunten weergegeven met de stand van zaken vanuit het college.  In ROOD staan de wijzigingen aangegeven. Hierbij staan ook voorstellen van het college om actiepunten af te voeren, omdat deze zijn uitgevoerd of ingepland op de LTA.      Voorstel is om volgende punten af te voeren:  - nota reserves en voorzieningen: is naar auditcommissie verzonden, daarna met advies naar cie en raad  - motie Wisselwerking over aanbevelingen ROB rapport: is verwerkt in Nota verbonden partijen  - Actualisatie recreatievisie Rondje Kaag; is verplaatst naar LTA   - Motie extra aandacht voor jongeren stembus: is verwerkt in campagne opkomstbevordering  - Motie betrekken jongeren en kinderen bij de politiek: sushi- en pizza-sessies zijn ingepland. Motie wordt uitgevoerd   - Teylingen Beschiphold: punt wordt verplaatst naar cie Ruimte.    Openstaande initiatiefvoorstellen:  - Aanleg glasvezelkabel: voorstel is afvoeren, is in uitvoering        Op de langetermijnagenda (LTA) is de planning van de raadsstukken te zien. De onderwerpen met 1 of 2 sterren worden in de commissie geagendeerd als hamerstuk, tenzij een fractie na afloop van de voorafgaande fractievergadering aangeeft dit als bespreekstuk te willen agenderen (graag met motivering en aanduiding van de bespreekpunten).    22 januari 2018  Afspraken overleg commissievoorzitters & collegeleden:  -	Afvoeren: Ambtenaren geven aan wat afgevoerd kan wordt, in rood. Mocht de commissie er niets over zeggen dan wordt deze afgevoerd.   -	Wijziging afhandeling: Vanuit college in commissie een staza en voorstel bespreken in ( +op schrift)l passen dit aan als griffie.   -	Beleidsitems van actielijst naar lta/moties naar lta  -	Lta: Aangepaste teksten worden in rood aangegeven.   -	Vaste actiepunten; apart blokje opnemen van terugkerende actiepunten.   -	Hoe met de afspraak: raadsvoorstellen moeten op lta staan.   -	Alle actiepunten moeten een afhandelingsdatum krijgen.   -	Knippen van grote onderwerpen: plannen losse stapjes die naar de raad toe gaan.   -	Wie kan bepalen of iets naar lta gaat of op actielijst staan: expliciet benoemen in commissie wat ermee te doen?   Opvolging naar nieuwe commissievoorzitters: in oktober/november nieuwe sessie plannen.  Rood: over datum  Groen: keurig, er is nog tijd  Oranje: in gevaar|13: Actielijst en langetermijnagenda|Agendapunt
